pack_id,tube_id,particle_id,id,ore_type,rm_number,density_bin,created_at,density_g_per_cm3,volume_cm3,weight_g,axis_length_mm,volume_normalised_magnetic_susceptibility,weight_normalised_magnetic_susceptibility,photo_url
17,TUBE-01,RT-XRM43971-0020,160,HGM,RM43971,1190569,2025-02-10T10:00:19.612589,4.867918,0.053823,0.262,10.0,0.009728616638487881,1.9985623409669207e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0020/20250218112754
17,TUBE-01,RT-XRM43971-0021,161,HGM,RM43971,1190569,2025-02-10T10:00:19.682609,3.992,0.1361,0.5433,10.8,0.0017939995101640953,4.494079391373704e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0021/20250218113202
17,TUBE-01,RT-XRM43971-0022,162,HGM,RM43971,1190569,2025-02-10T10:00:19.753941,3.849324,0.130231,0.5013,9.63,0.0014149472859764573,3.6758428086973875e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0022/20250218113501
17,TUBE-01,RT-XRM43971-0023,163,HGM,RM43971,1190569,2025-02-10T10:00:19.826583,4.383156,0.067486,0.2958,11.33,0.006183158976182715,1.4106716249718279e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0023/20250218114013
17,TUBE-01,RT-XRM43971-0025,164,HGM,RM43971,1190569,2025-02-10T10:00:19.971472,4.729034,0.077035,0.3643,10.66,0.0034786785227493996,7.356025253911611e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0025/20250218115317
17,TUBE-01,RT-XRM43971-0026,165,HGM,RM43971,1190569,2025-02-10T10:00:20.042514,4.99683,0.137868,0.6889,11.93,0.0025818899236951286,5.167077950355639e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0026/20250218115730
17,TUBE-01,RT-XRM43971-0027,166,HGM,RM43971,1190569,2025-02-10T10:00:20.113673,3.9388,0.1507,0.5934,10.98,0.0014113249281132495,3.584204022019998e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0027/20250218120429
17,TUBE-01,RT-XRM43971-0028,167,HGM,RM43971,1190569,2025-02-10T10:00:20.185602,4.403709,0.117343,0.5167,10.3,0.0016752313019665996,3.8044642281143156e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0028/20250218120940
17,TUBE-01,RT-XRM43971-0024,168,HGM,RM43971,1190569,2025-02-10T10:00:19.898541,4.853102,0.058872,0.2857,9.42,0.004556042487656837,9.388286080970715e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0024/20250218114725
17,TUBE-01,RT-XRM43971-0029,169,HGM,RM43971,1190569,2025-02-10T10:00:20.259800,4.439,0.1434,0.6367,10.3,0.0028249418874941885,6.362441756976073e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0029/20250218121407
17,TUBE-01,RT-XRM43971-0030,170,HGM,RM43971,1190569,2025-02-10T10:00:20.331586,4.920043,0.071687,0.3527,11.06,0.0020646700238536974,4.196484264247236e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0030/20250218122206
17,TUBE-01,RT-XRM43971-0035,171,HGM,RM43971,1190569,2025-02-10T10:00:39.260475,4.882338,0.07519,0.3671,9.73,0.0030731036928669593,6.29437936983565e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0035/20250220121420
17,TUBE-01,RT-XRM43971-0034,172,HGM,RM43971,1190569,2025-02-10T10:00:20.613493,4.0805,0.1139,0.4646,9.92,0.0014042727538776704,3.4426747022528343e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0034/20250220120803
17,TUBE-01,RT-XRM43971-0032,173,HGM,RM43971,1190569,2025-02-10T10:00:20.473579,4.853365,0.127149,0.6171,11.32,0.003925814071155363,8.088856479230811e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0032/20250220120327
17,TUBE-01,RT-XRM43971-0031,174,HGM,RM43971,1190569,2025-02-10T10:00:20.402479,3.8988,0.1675,0.653,9.7,0.0014444378109452738,3.705104645227157e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0031/20250220115833
18,TUBE-06,RT-XRM43971-0004,175,HGM,RM43971,1190567,2025-02-10T10:00:18.357168,4.106836,0.08333,0.3422,9.42,0.0016164646585863434,3.936294564582116e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0004/20250218152157
18,TUBE-06,RT-XRM43971-0040,176,HGM,RM43971,1190572,2025-02-10T10:00:24.081519,4.7949,0.1957,0.9385,13.61,0.002817901549991484,5.87600781388741e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0040/20250224094725
18,TUBE-06,RT-XRM43971-0037,177,HGM,RM43971,1190572,2025-02-10T10:00:24.298617,4.0242,0.0961,0.3869,11.96,0.003915816857440166,9.72628586197984e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0037/20250224093507
18,TUBE-06,RT-XRM43971-0036,178,HGM,RM43971,1190572,2025-02-10T10:00:24.369520,4.9869,0.1747,0.871,15.03,0.002918813203587102,5.85438193647149e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0036/20250224093045
18,TUBE-06,RT-XRM43971-0039,179,HGM,RM43971,1190572,2025-02-10T10:00:24.152597,3.9942,0.1485,0.593,10.07,0.0022115375982042647,5.538167509836987e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0039/20250224094313
18,TUBE-06,RT-XRM43971-0045,180,HGM,RM43971,1190572,2025-02-10T10:00:23.796292,5.124361,0.0604,0.3095,11.52,0.008585264900662252,1.6754442649434576e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0045/20250224100834
18,TUBE-06,RT-XRM43971-0038,181,HGM,RM43971,1190572,2025-02-10T10:00:24.225145,4.219,0.1924,0.8118,12.53,0.0017836625086625087,4.227354849306069e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0038/20250224093850
18,TUBE-06,RT-XRM43971-0044,182,HGM,RM43971,1190572,2025-02-10T10:00:23.869556,3.865308,0.176907,0.6838,10.81,0.0013941977046320008,3.6069513502973586e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0044/20250224100401
18,TUBE-06,RT-XRM43971-0043,183,HGM,RM43971,1190572,2025-02-10T10:00:23.940446,4.3541,0.2067,0.9002,11.28,0.0028398322851153042,6.520699103902836e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0043/20250224100000
18,TUBE-06,RT-XRM43971-0050,184,HGM,RM43971,1190572,2025-02-10T10:00:23.429156,5.0186,0.1168,0.5862,13.17,0.003646261415525114,7.265154099852154e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0050/20250224103010
18,TUBE-06,RT-XRM43971-0048,185,HGM,RM43971,1190572,2025-02-10T10:00:23.575166,4.970588,0.099727,0.4957,10.76,0.004590331605282422,9.235021182166634e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0048/20250224102141
18,TUBE-06,RT-XRM43971-0041,186,HGM,RM43971,1190572,2025-01-27T22:22:09.964050,3.9037,0.2285,0.8919,11.82,0.0014538584974471192,3.7247075531636584e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0041/20250224095141
18,TUBE-06,RT-XRM43971-0046,187,HGM,RM43971,1190572,2025-02-10T10:00:23.724659,3.9539,0.1178,0.4656,8.85,0.0018024335031126203,4.560280641466209e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0046/20250224101229
18,TUBE-06,RT-XRM43971-0042,188,HGM,RM43971,1190572,2025-02-10T10:00:24.010535,4.4574,0.2018,0.8994,13.2,0.02253749587049884,5.056778593136165e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0042/20250224095527
18,TUBE-06,RT-XRM43971-0047,189,HGM,RM43971,1190572,2025-02-10T10:00:23.649517,4.643847,0.111201,0.5164,12.54,0.0028907413902153167,6.224890265943715e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0047/20250224101618
18,TUBE-06,RT-XRM43971-0054,190,HGM,RM43971,1190572,2025-02-10T10:00:23.128027,4.5089,0.1775,0.8003,13.4,0.0021168075117370894,4.694906076887834e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0054/20250224104658
18,TUBE-06,RT-XRM43971-0052,191,HGM,RM43971,1190572,2025-02-10T10:00:23.277613,4.4138,0.2672,1.1792,13.41,0.0022967065868263474,5.204206241519674e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0052/20250224103835
18,TUBE-06,RT-XRM43971-0049,192,HGM,RM43971,1190572,2025-02-10T10:00:23.501974,4.7618,0.0845,0.4026,12.06,0.003278579881656804,6.881271733730749e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0049/20250224102619
18,TUBE-06,RT-XRM43971-0055,193,HGM,RM43971,1190572,2025-02-10T10:00:23.054052,4.1066,0.1669,0.6852,9.97,0.0015333732774116236,3.734967892586106e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0055/20250224105050
18,TUBE-06,RT-XRM43971-0053,194,HGM,RM43971,1190572,2025-02-10T10:00:23.199222,4.9742,0.0899,0.447,8.64,0.00772436040044494,1.5535123042505595e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0053/20250224104245
18,TUBE-06,RT-XRM43971-0056,195,HGM,RM43971,1190572,2025-02-10T10:00:22.977741,4.589,0.2527,1.1596,16.42,0.007163830629204591,1.5611417730251812e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0056/20250224105449
18,TUBE-06,RT-XRM43971-0058,196,HGM,RM43971,1190572,2025-02-10T10:00:22.824150,4.226213,0.419288,1.772,16.18,0.0032851723238760313,7.773325808878856e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0058/20250224110302
18,TUBE-06,RT-XRM43971-0057,197,HGM,RM43971,1190572,2025-02-10T10:00:22.904228,4.7352,0.1323,0.6266,13.49,0.0032242378432854623,6.807639110543674e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0057/20250224105836
18,TUBE-06,RT-XRM43971-0051,198,HGM,RM43971,1190572,2025-02-10T10:00:23.354189,4.2831,0.1448,0.6203,8.34,0.0018265193370165743,4.2637433499919397e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0051/20250224103410
18,TUBE-06,RT-XRM43971-0059,199,HGM,RM43971,1190572,2025-02-10T10:00:22.749329,4.1512,0.2655,1.1022,11.02,0.001618116760828625,3.897749954636182e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0059/20250224110750
18,TUBE-06,RT-XRM43971-0060,200,HGM,RM43971,1190572,2025-02-10T10:00:22.675268,3.898482,0.158524,0.618,9.85,0.00148206790980125,3.801672060409925e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0060/20250224111157
18,TUBE-06,RT-XRM43971-0121,201,HGM,RM43971,1190574,2025-02-10T10:00:27.982862,4.6031,0.1741,0.8015,12.35,0.0016439019720467165,3.570846329798295e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0121/20250227111234
18,TUBE-06,RT-XRM43971-0123,202,HGM,RM43971,1190574,2025-02-10T10:00:28.195841,5.233149,0.074892,0.3919,10.11,0.0023887731666933725,4.5649400357233995e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0123/20250227112258
18,TUBE-06,RT-XRM43971-0124,203,HGM,RM43971,1190574,2025-02-10T10:00:28.273638,4.566,0.1355,0.6185,9.98,0.0019701353013530138,4.31614120183239e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0124/20250227113031
18,TUBE-06,RT-XRM43971-0125,204,HGM,RM43971,1190574,2025-02-10T10:00:28.349599,4.3682,0.1117,0.488,9.15,0.001775171590569979,4.0632513661202185e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0125/20250227113813
19,TUBE-02,RT-XRM43971-0063,205,HGM,RM43971,1190572,2025-02-10T10:00:22.450133,4.0353,0.1597,0.6443,10.8,0.001390002087246921,3.445341197164881e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0063/20250226090139
19,TUBE-02,RT-XRM43971-0062,206,HGM,RM43971,1190572,2025-02-10T10:00:22.525287,4.2446,0.2737,1.1617,14.33,0.0027014005602240894,6.364580643310091e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0062/20250226085652
19,TUBE-02,RT-XRM43971-0065,207,HGM,RM43971,1190572,2025-02-10T10:00:22.301111,4.1289,0.1489,0.6147,10.48,0.001647436758450862,3.9906187300037957e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0065/20250226091140
19,TUBE-02,RT-XRM43971-0069,208,HGM,RM43971,1190572,2025-02-10T10:00:21.992264,4.7171,0.1005,0.4742,9.9,0.006737512437810945,1.4279207085617883e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0069/20250226094149
19,TUBE-02,RT-XRM43971-0066,209,HGM,RM43971,1190572,2025-02-10T10:00:22.222859,4.7317,0.1932,0.9143,14.01,0.004795031055900621,1.0132341682161215e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0066/20250226091744
19,TUBE-02,RT-XRM43971-0064,210,HGM,RM43971,1190572,2025-02-10T10:00:22.378228,4.5668,0.1434,0.6547,9.41,0.003137773128777312,6.872715238531643e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0064/20250226090652
19,TUBE-02,RT-XRM43971-0070,211,HGM,RM43971,1190572,2025-02-10T10:00:21.917165,3.9548,0.1066,0.4216,9.2,0.001262789243277048,3.1929158760278304e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0070/20250226094658
19,TUBE-02,RT-XRM43971-0068,212,HGM,RM43971,1190572,2025-02-10T10:00:22.066121,5.0514,0.1223,0.6177,11.5,0.005093349686563096,1.0084453078625007e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0068/20250226092722
19,TUBE-02,RT-XRM43971-0072,213,HGM,RM43971,1190572,2025-02-10T10:00:21.769306,3.9225,0.2373,0.931,13.7,0.0014923865711476332,3.80390261367705e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0072/20250226095837
19,TUBE-02,RT-XRM43971-0075,214,HGM,RM43971,1190572,2025-02-10T10:00:21.545984,4.8475,0.1078,0.5227,11.85,0.00434004329004329,8.95076844588993e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0075/20250226100845
19,TUBE-02,RT-XRM43971-0071,215,HGM,RM43971,1190572,2025-02-10T10:00:21.843630,3.764951,0.170972,0.6437,12.08,0.0014258085144546085,3.787064367458961e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0071/20250226095246
19,TUBE-02,RT-XRM43971-0067,216,HGM,RM43971,1190572,2025-02-10T10:00:22.142347,4.3815,0.1082,0.474,10.88,0.0024735674676524956,5.646413502109705e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0067/20250226092233
19,TUBE-02,RT-XRM43971-0076,217,HGM,RM43971,1190572,2025-02-10T10:00:21.473160,3.944,0.1851,0.7302,10.57,0.0013898433279308483,3.5231443440153385e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0076/20250226133817
19,TUBE-02,RT-XRM43971-0079,218,HGM,RM43971,1190572,2025-02-10T10:00:21.254186,4.0957,0.1247,0.5107,7.75,0.001634963913392141,3.9921676130800855e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0079/20250226135611
19,TUBE-02,RT-XRM43971-0078,219,HGM,RM43971,1190572,2025-02-10T10:00:21.328179,4.0951,0.1815,0.7433,12.27,0.001719522497704316,4.198753307323199e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0078/20250226134957
19,TUBE-02,RT-XRM43971-0073,220,HGM,RM43971,1190572,2025-02-10T10:00:21.694349,4.5039,0.127,0.5719,9.41,0.0020461154855643047,4.5437430786268e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0073/20250226100413
19,TUBE-02,RT-XRM43971-0081,221,HGM,RM43971,1190572,2025-02-10T10:00:21.107002,5.0812,0.2139,1.0869,16.82,0.0032412498052049243,6.378722360229399e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0081/20250226140217
19,TUBE-02,RT-XRM43971-0077,222,HGM,RM43971,1190572,2025-02-10T10:00:21.401183,4.9763,0.1096,0.5454,12.1,0.004355474452554744,8.752475247524753e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0077/20250226134539
19,TUBE-02,RT-XRM43971-0083,223,HGM,RM43971,1190572,2025-02-10T10:00:20.965391,4.0692,0.2071,0.8427,11.85,0.0016360695316272329,4.0207665836003317e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0083/20250226141213
19,TUBE-02,RT-XRM43971-0082,224,HGM,RM43971,1190572,2025-02-10T10:00:21.036479,5.112163,0.065024,0.3324,11.3,0.011137272391732284,2.17867027677497e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0082/20250226140722
19,TUBE-02,RT-XRM43971-0085,225,HGM,RM43971,1190572,2025-02-10T10:00:20.824472,3.9791,0.1948,0.7752,10.84,0.0017026865160848733,4.2786807705538356e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0085/20250226142122
19,TUBE-02,RT-XRM43971-0088,226,HGM,RM43971,1190574,2025-02-10T10:00:24.506559,4.596,0.2531,1.1632,14.5,0.0032169761622547082,6.999799403943144e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0088/20250226143523
19,TUBE-02,RT-XRM43971-0084,227,HGM,RM43971,1190572,2025-02-10T10:00:20.895534,5.1886,0.1255,0.6511,14.43,0.035354316069057104,6.81457021450878e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0084/20250226141638
19,TUBE-02,RT-XRM43971-0090,228,HGM,RM43971,1190574,2025-02-10T10:00:24.652562,4.5736,0.2257,1.0321,12.66,0.002633510559740068,5.758970384006717e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0090/20250226145202
19,TUBE-02,RT-XRM43971-0086,229,HGM,RM43971,1190572,2025-02-10T10:00:20.752912,3.9032,0.1414,0.552,11.01,0.0019510843941537008,4.997886473429952e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0086/20250226142612
19,TUBE-02,RT-XRM43971-0087,230,HGM,RM43971,1190574,2025-01-28T03:57:11.090636,4.104,0.5303,2.1764,15.7,0.0017076120434973915,4.160754763217546e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0087/20250226143059
19,TUBE-02,RT-XRM43971-0089,231,HGM,RM43971,1190574,2025-02-10T10:00:24.577540,3.849049,0.246919,0.9504,15.84,0.003364261154467659,8.740530303030302e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0089/20250226144029
20,TUBE-01,RT-XRM43971-0118,232,HGM,RM43971,1190574,2025-02-10T10:00:27.756209,4.6121,0.127,0.5857,11.7,0.006273333333333334,1.360275453872859e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0118/20250227104637
20,TUBE-01,RT-XRM43971-0112,233,HGM,RM43971,1190574,2025-02-10T10:00:27.318752,4.191,0.2273,0.9526,13.4,0.0014084909810822704,3.360802015536427e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0112/20250227101025
20,TUBE-01,RT-XRM43971-0117,234,HGM,RM43971,1190574,2025-02-10T10:00:27.681862,4.048,0.1238,0.5013,9.37,0.001387156704361874,3.4256931976860166e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0117/20250227104035
20,TUBE-01,RT-XRM43971-0111,235,HGM,RM43971,1190574,2025-02-10T10:00:27.246582,4.7841,0.2257,1.0797,12.48,0.022865898685570814,4.779877126362261e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0111/20250227100539
20,TUBE-01,RT-XRM43971-0120,236,HGM,RM43971,1190574,2025-02-10T10:00:27.907542,4.5545,0.1202,0.5474,11.38,0.0033044925124792015,7.256119839240044e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0120/20250227110509
20,TUBE-01,RT-XRM43971-0113,237,HGM,RM43971,1190574,2025-02-10T10:00:27.391446,4.0039,0.2458,0.984,13.8,0.0014672091131000817,3.665040650406505e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0113/20250227101520
20,TUBE-01,RT-XRM43971-0116,238,HGM,RM43971,1190574,2025-02-10T10:00:27.609075,4.2991,0.1324,0.5692,11.2,0.0015958207452165154,3.7119934410869047e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0116/20250227103544
20,TUBE-01,RT-XRM43971-0115,239,HGM,RM43971,1190574,2025-02-10T10:00:27.535232,4.4408,0.1332,0.5915,15.72,0.002718393393393393,6.121555367709213e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0115/20250227103001
20,TUBE-01,RT-XRM43971-0119,240,HGM,RM43971,1190574,2025-02-10T10:00:27.831242,5.131177,0.082556,0.4236,11.35,0.008032527415733966,1.5654705697198617e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0119/20250227110018
20,TUBE-01,RT-XRM43971-0114,241,HGM,RM43971,1190574,2025-02-10T10:00:27.463369,4.196324,0.149441,0.6271,9.46,0.002209433823381803,5.26518896507734e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0114/20250227102020
20,TUBE-01,RT-XRM43971-0106,242,HGM,RM43971,1190574,2025-02-10T10:00:26.875698,4.5686,0.2431,1.1107,14.4,0.002233552721788016,4.888598781549174e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0106/20250227091842
20,TUBE-01,RT-XRM43971-0110,243,HGM,RM43971,1190574,2025-02-10T10:00:27.170692,4.0314,0.1924,0.7757,10.64,0.0014468641718641717,3.588715568733617e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0110/20250227094208
20,TUBE-01,RT-XRM43971-0107,244,HGM,RM43971,1190574,2025-02-10T10:00:26.950331,5.0536,0.088,0.4448,9.76,0.010922083333333334,2.160843824940048e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0107/20250227092321
20,TUBE-01,RT-XRM43971-0108,245,HGM,RM43971,1190574,2025-02-10T10:00:27.025273,3.9845,0.2371,0.9447,13.3,0.0013622662730212287,3.419004269432977e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0108/20250227092916
20,TUBE-01,RT-XRM43971-0109,246,HGM,RM43971,1190574,2025-02-10T10:00:27.097805,4.0012,0.1412,0.5649,9.93,0.005851062322946176,1.4625066383430699e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0109/20250227093709
20,TUBE-01,RT-XRM43971-0103,247,HGM,RM43971,1190574,2025-02-10T10:00:26.648545,4.55,0.1971,0.8968,10.85,0.001778386605783866,3.9085637823371993e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0103/20250227090806
20,TUBE-01,RT-XRM43971-0104,248,HGM,RM43971,1190574,2025-02-10T10:00:26.722329,5.1392,0.1333,0.6852,10.33,0.003549862465616405,6.90596419536875e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0104/20250227091325
20,TUBE-01,RT-XRM43971-0101,249,HGM,RM43971,1190574,2025-02-10T10:00:25.464196,4.6918,0.1556,0.7302,9.8,0.005257947729220223,1.1204281931890806e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0101/20250227085712
20,TUBE-01,RT-XRM43971-0098,250,HGM,RM43971,1190574,2025-02-10T10:00:25.240249,4.7764,0.2357,1.1256,13.08,0.011863951350586906,2.4843046671404886e-06,http://130.56.245.232/photo360/v1/RT-XRM43971-0098/20250227084121
20,TUBE-01,RT-XRM43971-0099,251,HGM,RM43971,1190574,2025-02-10T10:00:25.315519,4.2213,0.3283,1.386,16.35,0.001869966494060311,4.4293650793650806e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0099/20250227084722
20,TUBE-01,RT-XRM43971-0097,252,HGM,RM43971,1190574,2025-02-10T10:00:25.166335,4.4842,0.2181,0.9782,11.96,0.0031510774873911053,7.025659374361073e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0097/20250227083703
20,TUBE-01,RT-XRM43971-0096,253,HGM,RM43971,1190574,2025-02-10T10:00:25.093134,3.744899,0.32567,1.2196,14.8,0.001369249035322054,3.656308079151635e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0096/20250227083213
20,TUBE-01,RT-XRM43971-0100,254,HGM,RM43971,1190574,2025-02-10T10:00:25.390351,4.1153,0.243,1.0,11.86,0.0020365157750342937,4.948733333333334e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0100/20250227085150
20,TUBE-01,RT-XRM43971-0102,255,HGM,RM43971,1190574,2025-02-10T10:00:26.574239,4.227454,0.307821,1.3013,18.4,0.0034011108187333976,8.045288045288045e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0102/20250227090246
21,TUBE-03,RT-XRM43971-0396,256,GOH,RM43971,1190577,2025-02-03T04:44:47.257381,4.1001,0.4189,1.7177,14.89,0.0016276199570303177,3.9693194387844215e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0396/20250219103734
21,TUBE-03,RT-XRM43971-0406,257,GOH,RM43971,1190579,2025-02-06T03:51:49.724012,4.181,0.5651,2.3625,16.03,0.0016520733793428891,3.951689594356262e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0406/20250219105546
21,TUBE-03,RT-XRM43971-0407,258,GOH,RM43971,1190579,2025-02-03T04:50:17.943103,4.1505,0.4637,1.9247,14.03,0.001666688232334124,4.0153963388233667e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0407/20250228112548
21,TUBE-03,RT-XRM43971-0395,259,GOH,RM43971,1190577,2025-02-04T22:48:03.150872,3.9269,0.4336,1.7029,18.41,0.0012767143296432966,3.2508270205727484e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0395/20250219103339
21,TUBE-03,RT-XRM43971-0398,260,GOH,RM43971,1190577,2025-02-03T04:39:15.563974,4.0553,0.3836,1.5558,18.78,0.0013316996871741396,3.2834554569996144e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0398/20250219104213
21,TUBE-03,RT-XRM43971-0399,261,GOH,RM43971,1190577,2025-02-06T03:38:16.182704,4.0197,0.4931,1.982,13.79,0.001403127154735348,3.490827447023209e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0399/20250219134843
21,TUBE-03,RT-XRM43971-0414,262,GOE,RM43971,1190574,2025-01-30T05:19:08.818734,4.1754,0.435,1.8161,16.69,0.0016653716475095782,3.9889690362131295e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0414/20250219101547
21,TUBE-03,RT-XRM43971-0421,263,GOE,RM43971,1190577,2025-01-30T05:17:24.069404,4.0301,0.4356,1.7556,15.65,0.002524334251606979,6.263385737069948e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0421/20250219102049
21,TUBE-03,RT-XRM43971-0423,264,GOE,RM43971,1190577,2025-02-05T22:08:38.125929,3.974,0.4813,1.9125,18.44,0.0014420943278620406,3.629176470588236e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0423/20250219102503
21,TUBE-03,RT-XRM43971-0424,265,GOE,RM43971,1190577,2025-02-05T22:11:32.723443,3.9161,0.4961,1.9429,15.45,0.0014142713162668818,3.611199752946626e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0424/20250219102931
21,TUBE-03,RT-XRM43971-0240,266,HGM,RM43971,1190585,2025-01-30T22:06:26.787105,4.9432,0.4355,2.1525,19.38,0.00399219288174512,8.077119628339141e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0240/20250220110534
21,TUBE-03,RT-XRM43971-0329,267,HGM,RM43971,1190574,2025-02-04T04:15:49.863822,4.0436,0.4371,1.7675,18.8,0.0013679630900632958,3.3829514380009426e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0329/20250220111601
21,TUBE-03,RT-XRM43971-0343,268,HGM,RM43971,1190577,2025-02-04T04:30:57.296403,4.5701,0.5066,2.3151,17.67,0.0022597052243716275,4.944782802758699e-07,http://130.56.245.232/photo360/v1/RT-XRM43971-0343/20250220112110
