measurement_id,particle_id,operator,magnetic_susceptibility,machine,created_at,valid,volume_normalised_magnetic_susceptibility,weight_normalised_magnetic_susceptibility
153,RT-XRM43971-0398,Pengxiang Hu,5.1083999999999994e-05,AGICO MFK2 Kappabridge,2025-02-26T06:06:29.268940,True,0.0013316996871741396,3.2834554569996144e-07
154,RT-XRM43971-0399,Pengxiang Hu,6.91882e-05,AGICO MFK2 Kappabridge,2025-02-26T06:06:29.283108,True,0.001403127154735348,3.490827447023209e-07
155,RT-XRM43971-0406,Pengxiang Hu,9.335866666666668e-05,AGICO MFK2 Kappabridge,2025-02-26T06:06:29.294751,True,0.0016520733793428891,3.951689594356262e-07
156,RT-XRM43971-0407,Pengxiang Hu,7.728433333333333e-05,AGICO MFK2 Kappabridge,2025-02-26T06:06:29.307000,True,0.001666688232334124,4.0153963388233667e-07
157,RT-XRM43971-0414,Pengxiang Hu,7.244366666666665e-05,AGICO MFK2 Kappabridge,2025-02-26T06:06:29.321819,True,0.0016653716475095782,3.9889690362131295e-07
158,RT-XRM43971-0421,Pengxiang Hu,0.00010996,AGICO MFK2 Kappabridge,2025-02-26T06:06:29.334749,True,0.002524334251606979,6.263385737069948e-07
159,RT-XRM43971-0423,Pengxiang Hu,6.940800000000001e-05,AGICO MFK2 Kappabridge,2025-02-26T06:06:29.347236,True,0.0014420943278620406,3.629176470588236e-07
160,RT-XRM43971-0424,Pengxiang Hu,7.0162e-05,AGICO MFK2 Kappabridge,2025-02-26T06:06:29.360307,True,0.0014142713162668818,3.611199752946626e-07
161,RT-XRM43971-0430,Pengxiang Hu,0.00010828666666666667,AGICO MFK2 Kappabridge,2025-02-26T06:06:29.372574,True,0.002851900623299096,6.553692832213681e-07
162,RT-XRM43971-0431,Pengxiang Hu,4.345233333333333e-05,AGICO MFK2 Kappabridge,2025-02-26T06:06:29.384349,True,0.0015283972329698675,3.610497161058025e-07
163,RT-XRM43971-0438,Pengxiang Hu,9.2729e-05,AGICO MFK2 Kappabridge,2025-02-26T06:06:29.399076,True,0.0018257334120889937,4.913054996291194e-07
164,RT-XRM43971-0439,Pengxiang Hu,4.5757e-05,AGICO MFK2 Kappabridge,2025-02-26T06:06:29.413557,True,0.0016088959212376935,3.9404925938684124e-07
165,RT-XRM43971-0445,Pengxiang Hu,8.678e-06,AGICO MFK2 Kappabridge,2025-02-26T06:06:29.424595,True,0.0002945689069925323,1.0375418460066955e-07
166,RT-XRM43971-0450,Pengxiang Hu,5.5388e-05,AGICO MFK2 Kappabridge,2025-02-26T06:06:29.435232,True,0.0015703997731783383,4.5236850702384843e-07
167,RT-XRM43971-0502,Pengxiang Hu,4.4467e-05,AGICO MFK2 Kappabridge,2025-02-26T06:06:29.445620,True,0.0013257901013714968,3.223180632067266e-07
168,RT-XRM43971-0505,Pengxiang Hu,0.0013544666666666667,AGICO MFK2 Kappabridge,2025-02-26T06:06:29.459546,True,0.046038975753455696,1.0341018985086782e-05
169,RT-XRM43971-0513,Pengxiang Hu,6.64e-05,AGICO MFK2 Kappabridge,2025-02-26T06:06:29.472239,True,0.0013452188006482983,3.283714949804659e-07
170,RT-XRM43971-0521,Pengxiang Hu,7.617833333333332e-05,AGICO MFK2 Kappabridge,2025-02-26T06:06:29.490382,True,0.0015451994590939822,3.805491724114963e-07
171,RT-XRM43971-0525,Pengxiang Hu,9.420400000000001e-05,AGICO MFK2 Kappabridge,2025-02-26T06:06:29.507556,True,0.0018533149714735396,4.178672817601136e-07
172,RT-XRM43971-0528,Pengxiang Hu,0.00024398,AGICO MFK2 Kappabridge,2025-02-26T06:06:29.522414,True,0.004610355253212396,1.0411368097635914e-06
173,RT-XRM43971-0181,Pengxiang Hu,0.00011752000000000001,AGICO MFK2 Kappabridge,2025-02-26T06:24:22.765584,True,0.005056798623063684,1.0751074924526577e-06
174,RT-XRM43971-0182,Pengxiang Hu,0.00011187000000000001,AGICO MFK2 Kappabridge,2025-02-26T06:24:22.786846,True,0.009610824742268041,1.983862386948041e-06
175,RT-XRM43971-0183,Pengxiang Hu,5.20426e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:22.800088,True,0.0028085590933621158,6.288376027066215e-07
176,RT-XRM43971-0184,Pengxiang Hu,9.268975e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:22.812110,True,0.005507412358882947,1.0538914155770326e-06
177,RT-XRM43971-0185,Pengxiang Hu,0.0010371,AGICO MFK2 Kappabridge,2025-02-26T06:24:22.822925,True,0.07177162629757786,1.4658657243816253e-05
178,RT-XRM43971-0186,Pengxiang Hu,0.000850305,AGICO MFK2 Kappabridge,2025-02-26T06:24:22.834395,True,0.06184036363636363,1.2217025862068966e-05
179,RT-XRM43971-0187,Pengxiang Hu,6.301375000000001e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:22.845703,True,0.0017297213834751583,4.1869601328903665e-07
180,RT-XRM43971-0189,Pengxiang Hu,0.00011863666666666668,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.065166,True,0.00810913647755753,1.7158904637932698e-06
181,RT-XRM43971-0191,Pengxiang Hu,0.00014984666666666667,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.079429,True,0.0167613721103654,3.3262301146873844e-06
182,RT-XRM43971-0192,Pengxiang Hu,4.1022333333333335e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.092619,True,0.0033791048874244924,6.78167190169174e-07
183,RT-XRM43971-0193,Pengxiang Hu,8.155516666666666e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.106309,True,0.0023361548744390333,4.954748886188741e-07
184,RT-XRM43971-0194,Pengxiang Hu,5.806159999999999e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.119313,True,0.006086121593291404,1.2811473962930271e-06
185,RT-XRM43971-0195,Pengxiang Hu,0.0001281825,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.132621,True,0.008995263157894737,1.7506487298552308e-06
186,RT-XRM43971-0196,Pengxiang Hu,2.750875e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.145617,True,0.001493417480998914,3.6989041280086054e-07
187,RT-XRM43971-0197,Pengxiang Hu,9.036824999999999e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.158660,True,0.005506901279707495,1.1059631624036225e-06
188,RT-XRM43971-0198,Pengxiang Hu,7.821225e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.171941,True,0.0025804107555262292,4.939513073133764e-07
189,RT-XRM43971-0199,Pengxiang Hu,0.000388485,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.184960,True,0.007931826534362366,1.559429190751445e-06
190,RT-XRM43971-0200,Pengxiang Hu,0.0009604,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.197559,True,0.011429251457812685,2.5836651242870976e-06
191,RT-XRM43971-0202,Pengxiang Hu,0.00013059,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.210659,True,0.004028069093152375,7.994000979431931e-07
192,RT-XRM43971-0203,Pengxiang Hu,8.868399999999999e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.223848,True,0.0020429394148813638,4.683601795616583e-07
193,RT-XRM43971-0204,Pengxiang Hu,0.000153915,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.237997,True,0.0038896891584533737,8.291940523650468e-07
194,RT-XRM43971-0205,Pengxiang Hu,0.0002712025,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.249856,True,0.007290428980800973,1.5819091227251518e-06
195,RT-XRM43971-0207,Pengxiang Hu,9.244550000000001e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.265012,True,0.002391862871927555,5.133009439200445e-07
196,RT-XRM43971-0208,Pengxiang Hu,0.0002919766666666667,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.276939,True,0.00653776683087028,1.4357625229478105e-06
197,RT-XRM43971-0209,Pengxiang Hu,0.00015654333333333333,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.288188,True,0.006098298922217894,1.2085488561208472e-06
198,RT-XRM43971-0210,Pengxiang Hu,5.9466666666666664e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.301867,True,0.002617370892018779,5.044678203823096e-07
199,RT-XRM43971-0211,Pengxiang Hu,9.981133333333333e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.314624,True,0.003995649853215906,7.9868235043077e-07
200,RT-XRM43971-0212,Pengxiang Hu,7.474133333333333e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.329495,True,0.003002865943484666,6.432682101156153e-07
201,RT-XRM43971-0213,Pengxiang Hu,0.00015259333333333334,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.345777,True,0.004030463109702413,9.638894152822522e-07
202,RT-XRM43971-0214,Pengxiang Hu,0.00014407666666666665,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.359758,True,0.0056301940862316,1.2884695641805279e-06
203,RT-XRM43971-0215,Pengxiang Hu,8.251733333333333e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.370892,True,0.004504221251819505,8.868063765000895e-07
204,RT-XRM43971-0216,Pengxiang Hu,0.00016245666666666667,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.382210,True,0.008046392603599142,1.5749555663273549e-06
205,RT-XRM43971-0217,Pengxiang Hu,0.00017942,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.394084,True,0.007058221872541307,1.4220496155980027e-06
206,RT-XRM43971-0218,Pengxiang Hu,4.6708333333333335e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.413230,True,0.0019486163259630094,3.9640442445330846e-07
207,RT-XRM43971-0219,Pengxiang Hu,5.778266666666667e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.428862,True,0.001703498427672956,3.756756171033527e-07
208,RT-XRM43971-0220,Pengxiang Hu,5.9280333333333336e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.441362,True,0.0025673596073336226,5.798154668753261e-07
209,RT-XRM43971-0222,Pengxiang Hu,9.375066666666667e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.452672,True,0.007080866062437061,1.369222530548659e-06
210,RT-XRM43971-0223,Pengxiang Hu,6.425666666666666e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.468830,True,0.003777581814618851,8.443714410862899e-07
211,RT-XRM43971-0224,Pengxiang Hu,0.00013226333333333332,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.480716,True,0.008644662309368192,1.705303421007392e-06
212,RT-XRM43971-0225,Pengxiang Hu,3.7917e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.492331,True,0.0015136526946107785,3.4904722452361227e-07
213,RT-XRM43971-0226,Pengxiang Hu,0.00063988,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.503028,True,0.036130999435347255,7.159095994629671e-06
214,RT-XRM43971-0227,Pengxiang Hu,0.00014697666666666666,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.516221,True,0.00781790780141844,1.5885934572705e-06
215,RT-XRM43971-0228,Pengxiang Hu,0.0010798666666666666,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.526795,True,0.10443584784010315,2.11324200913242e-05
216,RT-XRM43971-0229,Pengxiang Hu,6.0112666666666665e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.536948,True,0.004100454752160072,8.542371275638292e-07
217,RT-XRM43971-0230,Pengxiang Hu,0.00041559999999999996,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.547223,True,0.0265389527458493,5.3037263910158245e-06
218,RT-XRM43971-0231,Pengxiang Hu,0.00010350000000000001,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.559604,True,0.007478323699421967,1.4471476510067115e-06
219,RT-XRM43971-0232,Pengxiang Hu,7.231533333333332e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.573162,True,0.007903315118397085,1.5458600541541967e-06
220,RT-XRM43971-0233,Pengxiang Hu,3.8778999999999996e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.584547,True,0.0017337130492319243,3.6470422270290605e-07
221,RT-XRM43971-0234,Pengxiang Hu,0.00032733666666666665,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.595363,True,0.026419424266881892,4.9959808709808705e-06
222,RT-XRM43971-0235,Pengxiang Hu,0.00017997666666666665,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.608163,True,0.00408295523290986,8.619984992895573e-07
223,RT-XRM43971-0236,Pengxiang Hu,6.7817e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.620217,True,0.0026954292527821945,5.518961588541668e-07
224,RT-XRM43971-0237,Pengxiang Hu,0.00043683000000000003,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.633896,True,0.013391477621091356,2.6367477515542948e-06
225,RT-XRM43971-0238,Pengxiang Hu,6.385566666666666e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.644346,True,0.0020391399222949597,4.704263051912971e-07
226,RT-XRM43971-0239,Pengxiang Hu,0.0005267666666666666,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.656358,True,0.015575596294106047,3.080506822612085e-06
227,RT-XRM43971-0361,Pengxiang Hu,0.00011344333333333334,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.671110,True,0.006089282519234211,1.2165504915102772e-06
228,RT-XRM43971-0362,Pengxiang Hu,3.19726e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.681386,True,0.0022065286404416838,4.6757238958759875e-07
229,RT-XRM43971-0363,Pengxiang Hu,8.876425e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.694488,True,0.006679025583145222,1.2858793278284803e-06
230,RT-XRM43971-0364,Pengxiang Hu,3.15615e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.705780,True,0.002214842105263158,5.199588138385502e-07
231,RT-XRM43971-0365,Pengxiang Hu,3.439033333333333e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.717049,True,0.0025607098535616775,5.923240326099436e-07
232,RT-XRM43971-0366,Pengxiang Hu,1.4855666666666666e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.730709,True,0.0017484248601401344,4.500353428254064e-07
233,RT-XRM43971-0367,Pengxiang Hu,2.615433333333333e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.742173,True,0.0014122210223182143,3.3364374707658284e-07
234,RT-XRM43971-0368,Pengxiang Hu,2.0545333333333335e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.752796,True,0.001803804506877378,4.1665652673561823e-07
235,RT-XRM43971-0369,Pengxiang Hu,0.00012996666666666666,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.768308,True,0.012011706715958102,2.6442861987114276e-06
236,RT-XRM43971-0370,Pengxiang Hu,1.1405400000000001e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.780952,True,0.0007828002745367194,2.2925427135678394e-07
237,RT-XRM43971-0371,Pengxiang Hu,2.6339666666666664e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.792570,True,0.002403254257907542,6.408678021086781e-07
238,RT-XRM43971-0372,Pengxiang Hu,3.903833333333333e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.803645,True,0.0053296835820352126,1.0775140307295979e-06
239,RT-XRM43971-0373,Pengxiang Hu,4.202020000000001e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.816008,True,0.003813085299455536,8.705241350735448e-07
240,RT-XRM43971-0374,Pengxiang Hu,8.486033333333334e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.829573,True,0.001634525868655467,4.2647669782557715e-07
241,RT-XRM43971-0377,Pengxiang Hu,0.00011568,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.841097,True,0.002959324635456638,6.119663545468974e-07
242,RT-XRM43971-0378,Pengxiang Hu,7.150566666666667e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.854996,True,0.0015352734216206622,3.974303394101082e-07
243,RT-XRM43971-0379,Pengxiang Hu,3.1573666666666666e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.867479,True,0.0025421631776704236,5.278994593992086e-07
244,RT-XRM43971-0380,Pengxiang Hu,4.568033333333333e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.878851,True,0.001882948612256114,4.0350086859229155e-07
245,RT-XRM43971-0381,Pengxiang Hu,0.0017570333333333332,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.892046,True,0.05960085933966531,1.1740166599848547e-05
246,RT-XRM43971-0382,Pengxiang Hu,0.00017227333333333337,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.902403,True,0.004923501952938936,1.1304024496937885e-06
247,RT-XRM43971-0383,Pengxiang Hu,0.00022762666666666665,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.912864,True,0.010602080422294675,2.346182917611489e-06
248,RT-XRM43971-0384,Pengxiang Hu,3.406333333333333e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.923426,True,0.0023671531155895296,4.6137523138742157e-07
249,RT-XRM43971-0385,Pengxiang Hu,0.0003190933333333333,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.933673,True,0.008216812328651893,1.7199015433263265e-06
250,RT-XRM43971-0386,Pengxiang Hu,8.525600000000001e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.945072,True,0.0020126534466477814,4.2268715914724847e-07
251,RT-XRM43971-0387,Pengxiang Hu,0.0017352000000000001,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.963400,True,0.046834008097165994,9.467998035685057e-06
252,RT-XRM43971-0389,Pengxiang Hu,4.6675e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.975367,True,0.0025830105146651913,5.007509923827916e-07
253,RT-XRM43971-0390,Pengxiang Hu,0.0015745666666666666,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.984921,True,0.050225412014885694,9.778095178952161e-06
254,RT-XRM43971-0391,Pengxiang Hu,6.727566666666665e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:23.995795,True,0.0016869525242393844,3.702568336085121e-07
255,RT-XRM43971-0392,Pengxiang Hu,4.284033333333333e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:24.005679,True,0.0014266605391340642,3.737270638867079e-07
256,RT-XRM43971-0393,Pengxiang Hu,0.00019441333333333332,AGICO MFK2 Kappabridge,2025-02-26T06:24:24.016117,True,0.010959037955655768,2.705069338156857e-06
257,RT-XRM43971-0394,Pengxiang Hu,2.4768333333333335e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:24.025928,True,0.0013653987504593898,3.5107488778643994e-07
258,RT-XRM43971-0397,Pengxiang Hu,2.5368666666666663e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:24.035226,True,0.001539360841423948,3.6718290152940605e-07
259,RT-XRM43971-0400,Pengxiang Hu,2.2598e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:24.047249,True,0.0020774421298424316,4.743492863140218e-07
260,RT-XRM43971-0401,Pengxiang Hu,5.7569749999999995e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:24.058087,True,0.0032654424276800905,7.757680905538337e-07
261,RT-XRM43971-0402,Pengxiang Hu,4.7371000000000004e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:24.069275,True,0.0013912187958883993,3.38969588550984e-07
262,RT-XRM43971-0403,Pengxiang Hu,5.081e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:24.080480,True,0.00140904048807543,3.4463813335142105e-07
263,RT-XRM43971-0404,Pengxiang Hu,2.4659333333333333e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:24.095462,True,0.001445447440406409,3.244649122807018e-07
264,RT-XRM43971-0405,Pengxiang Hu,3.2884166666666666e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:24.106304,True,0.002255166864403099,4.782455885204576e-07
265,RT-XRM43971-0408,Pengxiang Hu,1.87912e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:24.117845,True,0.0013991958302308266,3.397432652323269e-07
266,RT-XRM43971-0409,Pengxiang Hu,1.6534333333333332e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:24.127917,True,0.0014024031665253037,3.3565435106239004e-07
267,RT-XRM43971-0410,Pengxiang Hu,2.2848666666666667e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:24.138115,True,0.0014599787007454738,3.6418021464243977e-07
268,RT-XRM43971-0411,Pengxiang Hu,2.5781666666666667e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:24.150929,True,0.0014267662792842649,3.406218346765315e-07
269,RT-XRM43971-0412,Pengxiang Hu,1.8520666666666667e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:24.162870,True,0.0015293696669419214,3.6493924466338265e-07
270,RT-XRM43971-0413,Pengxiang Hu,5.0298999999999994e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:24.177816,True,0.0015311719939117196,3.756460044809559e-07
271,RT-XRM43971-0415,Pengxiang Hu,2.8466666666666666e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:24.188444,True,0.001510969568294409,3.737254387116537e-07
272,RT-XRM43971-0416,Pengxiang Hu,3.5955000000000004e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:24.201485,True,0.0013537274096385543,3.4996106677048864e-07
273,RT-XRM43971-0417,Pengxiang Hu,2.1184000000000002e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:24.214809,True,0.0016012093726379443,3.615017064846417e-07
274,RT-XRM43971-0418,Pengxiang Hu,2.250666666666667e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:24.226024,True,0.0013970618663356096,3.4059725585149317e-07
275,RT-XRM43971-0419,Pengxiang Hu,3.9419883333333335e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:24.237225,True,0.0011295095510983765,2.872959939751719e-07
276,RT-XRM43971-0420,Pengxiang Hu,3.7024e-05,AGICO MFK2 Kappabridge,2025-02-26T06:24:24.250282,True,0.002160093348891482,4.919479138984853e-07
277,RT-XRM43971-0422,Pengxiang Hu,4.7897e-05,AGICO MFK2 Kappabridge,2025-03-07T01:44:36.594845,True,0.0014735679498893985,3.742830350863484e-07
278,RT-XRM43971-0425,Pengxiang Hu,4.196275e-05,AGICO MFK2 Kappabridge,2025-03-07T01:44:36.623813,True,0.0015835,3.781449941425611e-07
279,RT-XRM43971-0426,Pengxiang Hu,1.1961333333333332e-05,AGICO MFK2 Kappabridge,2025-03-07T01:44:36.635751,True,0.00138013261334441,3.4302647930408177e-07
280,RT-XRM43971-0427,Pengxiang Hu,2.6921333333333333e-05,AGICO MFK2 Kappabridge,2025-03-07T01:44:36.647635,True,0.0015489835059455312,3.6087578194816803e-07
281,RT-XRM43971-0428,Pengxiang Hu,2.9129e-05,AGICO MFK2 Kappabridge,2025-03-07T01:44:36.659230,True,0.0021262043795620437,4.915457306783665e-07
282,RT-XRM43971-0429,Pengxiang Hu,2.6397333333333332e-05,AGICO MFK2 Kappabridge,2025-03-07T01:44:36.671273,True,0.001477187091960455,3.3990900506481244e-07
283,RT-XRM43971-0432,Pengxiang Hu,5.286275e-05,AGICO MFK2 Kappabridge,2025-03-07T01:44:36.683604,True,0.0024083257403189067,5.343449914080663e-07
284,RT-XRM43971-0433,Pengxiang Hu,6.910033333333333e-05,AGICO MFK2 Kappabridge,2025-03-07T01:44:36.696257,True,0.004299958514830947,9.673853189602873e-07
285,RT-XRM43971-0434,Pengxiang Hu,5.060866666666667e-05,AGICO MFK2 Kappabridge,2025-03-07T01:44:36.709542,True,0.0028352194211017745,6.168779457175362e-07
286,RT-XRM43971-0435,Pengxiang Hu,4.0566e-05,AGICO MFK2 Kappabridge,2025-03-07T01:44:36.720858,True,0.001803734993330369,4.2326794657762937e-07
287,RT-XRM43971-0436,Pengxiang Hu,4.3471000000000004e-05,AGICO MFK2 Kappabridge,2025-03-07T01:44:36.732411,True,0.00214549761863633,4.377744209466264e-07
288,RT-XRM43971-0437,Pengxiang Hu,1.8503333333333333e-05,AGICO MFK2 Kappabridge,2025-03-07T01:44:36.744383,True,0.002821533316051378,6.982389937106918e-07
289,RT-XRM43971-0440,Pengxiang Hu,2.1678999999999997e-05,AGICO MFK2 Kappabridge,2025-03-07T01:44:36.764229,True,0.0020355868544600936,5.150629603231171e-07
290,RT-XRM43971-0441,Pengxiang Hu,1.8695666666666668e-05,AGICO MFK2 Kappabridge,2025-03-07T01:44:36.775589,True,0.0015224484256243214,3.7406295851674006e-07
291,RT-XRM43971-0442,Pengxiang Hu,1.2933333333333332e-05,AGICO MFK2 Kappabridge,2025-03-07T01:44:36.787581,True,0.0018324100442517577,5.13635160180037e-07
292,RT-XRM43971-0443,Pengxiang Hu,1.1257666666666667e-05,AGICO MFK2 Kappabridge,2025-03-07T01:44:36.799200,True,0.0009548487418716426,2.757204669768961e-07
293,RT-XRM43971-0444,Pengxiang Hu,7.761499999999998e-06,AGICO MFK2 Kappabridge,2025-03-07T01:44:36.810515,True,0.0005033398184176393,1.5749797077922073e-07
294,RT-XRM43971-0446,Pengxiang Hu,1.1586666666666667e-05,AGICO MFK2 Kappabridge,2025-03-07T01:44:36.821915,True,0.0008627450980392157,2.7147766323024053e-07
295,RT-XRM43971-0447,Pengxiang Hu,1.18e-06,AGICO MFK2 Kappabridge,2025-03-07T01:44:36.834102,True,0.00010251954821894005,3.624078624078624e-08
296,RT-XRM43971-0448,Pengxiang Hu,1.5379e-05,AGICO MFK2 Kappabridge,2025-03-07T01:44:36.850278,True,0.0007149697814969781,2.075438596491228e-07
